Status,Street Address,Zip Code,List Price,Sale Price,Age,Sq Ft Total,Lot Size,DOM,Listing Date,Sale Date,Close Date,Original List Price,Year Built,MLS Number,Year_Sale
Sold,4520 Olive HWY ,95966,185000,185000,86,894,14810,71,2/7/2020 0:00,4/18/2020 0:00,7/17/2020 0:00,200000,1935,ME202000436,2020
Sold,13152 County 270 RD ,95962,225000,200000,43,2016,676051,18,4/1/2020 0:00,4/19/2020 0:00,4/29/2020 0:00,225000,1978,ME202001088,2020
Sold,541 Whalen WAY ,93036,669000,669000,5,2338,4791.6,55,2/27/2020 0:00,4/22/2020 0:00,4/23/2020 0:00,669000,2016,CRV0-220002208,2020
Sold,300 Running Ridge TRL ,93023,1750000,1699000,30,2825,180774,200,10/10/2019 0:00,4/27/2020 0:00,5/6/2020 0:00,1750000,1991,CRV0-219012522,2020
Sold,18130 Elm Way ,96061,229000,180000,81,800,21344,207,10/4/2019 0:00,4/28/2020 0:00,5/13/2020 0:00,229000,1940,ME201903442,2020
Sold,515 Alta Vista DR ,91024,1025000,1000000,55,1601,4649,63,2/28/2020 0:00,5/1/2020 0:00,5/1/2020 0:00,1000000,1966,CRP0-820000823,2020
Sold,346 Canyon Highlands DR ,95966,350000,350000,45,1800,43560,1,4/30/2020 0:00,5/1/2020 0:00,6/1/2020 0:00,350000,1976,ME202001323,2020
Sold,328 Canyon Highlands DR ,95966,379000,385000,67,1842,24394,6,5/3/2020 0:00,5/9/2020 0:00,6/12/2020 0:00,379000,1954,ME202001371,2020
Sold,27155 Colebrook PL ,91354,710000,710000,32,1744,6978,5,5/20/2020 0:00,5/25/2020 0:00,7/7/2020 0:00,710000,1989,CNSR20096339,2020
Sold,18128 Ash Way ,96061,150000,145000,53,912,13504,5,5/22/2020 0:00,5/27/2020 0:00,7/2/2020 0:00,150000,1968,ME202001498,2020
Sold,35 Cloverleaf DR ,95941,179000,179000,75,974,101495,265,9/6/2019 0:00,5/28/2020 0:00,9/16/2020 0:00,249000,1946,ME201903132,2020
Sold,545 Avenue 64 ,91105,999000,930000,83,1928,7475,88,3/2/2020 0:00,5/29/2020 0:00,6/30/2020 0:00,1095000,1938,CRP0-820000836,2020
Sold,2141 Pamela ST ,93036,599500,597500,55,2202,6715,46,4/13/2020 0:00,5/29/2020 0:00,6/3/2020 0:00,599900,1966,CRV0-220003778,2020
Sold,1231 Bluebell ST ,93036,540000,540000,60,1482,6622,68,3/22/2020 0:00,5/29/2020 0:00,6/17/2020 0:00,540000,1961,CRV0-220003246,2020
Sold,5602 Glowhaven ST ,95901,309900,308900,1,1292,6098,85,3/5/2020 0:00,5/29/2020 0:00,7/10/2020 0:00,301900,2020,ME202000804,2020
Sold,2029 Fogg AVE ,95965,269900,265500,71,1422,29185,45,4/14/2020 0:00,5/29/2020 0:00,7/21/2020 0:00,269900,1950,ME202001169,2020
Sold,4 Parkwood DR ,95966,279000,275000,46,1260,22216,50,4/11/2020 0:00,5/31/2020 0:00,7/20/2020 0:00,288000,1975,ME202001161,2020
Sold,550 E 10th ST ,95648,379995,355000,24,1381,7331,63,3/30/2020 0:00,6/1/2020 0:00,7/18/2020 0:00,379995,1997,ME202001084,2020
Sold,1801 Mcnell RD ,93023,1895000,2100000,64,1878,80586,21,5/14/2020 0:00,6/4/2020 0:00,6/5/2020 0:00,1895000,1957,CRV0-220004838,2020
Sold,853 Crocker CT ,95987,367003,367003,1,2198,8326,0,6/6/2020 0:00,6/6/2020 0:00,11/24/2020 0:00,367003,2020,ME202003426,2020
Sold,14661 Carnegie RD ,95954,77900,75000,37,1344,10019,129,1/31/2020 0:00,6/8/2020 0:00,7/14/2020 0:00,89900,1984,ME202000346,2020
Sold,40250 State Highway 172 ,95963,250000,250000,71,3000,20473,19,5/21/2020 0:00,6/9/2020 0:00,7/10/2020 0:00,275000,1950,ME202001499,2020
Sold,13979 Stetson CT ,95954,99500,92000,48,1248,10019,138,1/23/2020 0:00,6/9/2020 0:00,7/6/2020 0:00,114900,1973,ME202000241,2020
Sold,2521 Santa Anita AVE ,91001,2495000,2734000,90,5610,37748,7,6/3/2020 0:00,6/10/2020 0:00,7/10/2020 0:00,2495000,1931,CRP0-820002022,2020
Sold,1800 Aristocracy DR ,95981,243000,233500,43,1440,9583,269,9/18/2019 0:00,6/13/2020 0:00,6/30/2020 0:00,243000,1978,ME201903237,2020
Sold,6728 Babcock AVE ,91606,799999,804000,70,990,6636,37,5/11/2020 0:00,6/17/2020 0:00,7/27/2020 0:00,799999,1951,CNSR20089846,2020
Sold,12911 Oroville Quincy HWY ,95916,130000,120000,50,768,151589,187,12/15/2019 0:00,6/19/2020 0:00,7/24/2020 0:00,190000,1971,ME201904161,2020
Sold,14477 Carnell ST ,90603,539900,550000,69,996,6796,9,6/11/2020 0:00,6/20/2020 0:00,7/2/2021 0:00,539900,1952,CRPW21127535,2020
Sold,2116 Eagle Meadows DR ,95948,425000,423000,5,2795,6098,23,5/30/2020 0:00,6/22/2020 0:00,7/27/2020 0:00,430000,2016,ME202001611,2020
Sold,700 N M ST ,93030,589900,585000,62,1675,6702,32,5/22/2020 0:00,6/23/2020 0:00,7/6/2020 0:00,589900,1959,CRV0-220005146,2020
Sold,808 9th ST ,95912,288808,300000,96,1614,6098,0,6/27/2020 0:00,6/27/2020 0:00,7/28/2020 0:00,288808,1925,ME202001916,2020
Sold,1835 6th ST ,95965,255000,262000,44,1116,17860,8,6/22/2020 0:00,6/30/2020 0:00,7/31/2020 0:00,255000,1977,ME202001848,2020
Sold,68 Highlands BLVD ,95966,197000,205000,68,1348,14810,9,6/22/2020 0:00,7/1/2020 0:00,8/10/2020 0:00,197000,1953,ME202001854,2020
Sold,4986 Shady Trail ST ,93063,1165000,1100000,16,4346,12567,70,4/25/2020 0:00,7/4/2020 0:00,8/20/2020 0:00,1165000,2005,CRV0-220004133,2020
Sold,11141 Breezy BLVD ,95930,115000,117000,44,1004,36590,3,7/6/2020 0:00,7/9/2020 0:00,8/7/2020 0:00,115000,1977,ME202001979,2020
Sold,1710 7th ST ,95965,199500,199500,57,925,14810,3,7/13/2020 0:00,7/16/2020 0:00,9/18/2020 0:00,199500,1964,ME202002047,2020
Sold,1313 Ledell ,96002,289000,290000,47,1960,10454,2,7/17/2020 0:00,7/19/2020 0:00,7/31/2020 0:00,289000,1974,ME202002100,2020
Sold,14864 Wood DR ,95954,76900,72000,50,768,10019,260,11/3/2019 0:00,7/20/2020 0:00,7/31/2020 0:00,77500,1971,ME201903799,2020
Sold,2569 Oro Quincy HWY ,95966,310000,325000,62,1688,21344,135,3/10/2020 0:00,7/23/2020 0:00,9/2/2020 0:00,325000,1959,ME202000861,2020
Sold,3252 Rogue River DR ,95973,489000,484000,6,2216,6098,37,6/18/2020 0:00,7/25/2020 0:00,8/21/2020 0:00,489000,2015,ME202001823,2020
Sold,1821 Pheasant DR ,95993,417000,410000,27,2397,7405,154,2/23/2020 0:00,7/26/2020 0:00,8/24/2020 0:00,439500,1994,ME202000622,2020
Sold,1880 12th ST ,95965,274900,300000,44,1235,11326,6,7/23/2020 0:00,7/29/2020 0:00,8/26/2020 0:00,274900,1977,ME202002152,2020
Sold,758 Thermalito AVE ,95965,280000,280000,40,1404,7405,6,7/24/2020 0:00,7/30/2020 0:00,9/24/2020 0:00,280000,1981,ME202002164,2020
Sold,2120 Elgin ST ,95966,169000,160000,84,932,8712,65,5/27/2020 0:00,7/31/2020 0:00,10/22/2020 0:00,169000,1937,ME202001584,2020
Sold,31 Onyx CIR ,95965,299500,299500,6,1363,6098,6,7/27/2020 0:00,8/2/2020 0:00,9/1/2020 0:00,299500,2015,ME202002208,2020
Sold,937 Chestnut ST ,95928,319000,325000,118,1495,5663,12,7/22/2020 0:00,8/3/2020 0:00,9/4/2020 0:00,319000,1903,ME202002150,2020
Sold,1444 High ST ,95965,219900,212500,101,1208,3485,6,7/30/2020 0:00,8/5/2020 0:00,10/5/2020 0:00,219900,1920,ME202002248,2020
Sold,5431 Pine St ,96007,259000,270000,15,1456,21344,1,8/6/2020 0:00,8/7/2020 0:00,9/29/2020 0:00,259000,2006,ME202002343,2020
Sold,5481 Scottwood RD ,95969,429900,422000,13,1871,39640,12,8/3/2020 0:00,8/15/2020 0:00,9/29/2020 0:00,4299000,2008,ME202002306,2020
Sold,8494 Boise ST ,93004,674900,680000,57,1577,7140,24,7/24/2020 0:00,8/17/2020 0:00,8/25/2020 0:00,674900,1964,CRV0-220007854,2020
Sold,5 Wildwood CT ,95966,499999,490000,60,3516,33977,77,6/3/2020 0:00,8/19/2020 0:00,8/21/2020 0:00,549000,1961,ME202001646,2020
Sold,1805 Ohio ST ,95948,335000,335000,15,2538,6970,218,1/14/2020 0:00,8/19/2020 0:00,10/22/2020 0:00,335000,2006,ME202000128,2020
Sold,256 Tamarack WAY ,96103,299950,299950,14,1260,15682,67,6/13/2020 0:00,8/19/2020 0:00,11/3/2020 0:00,319500,2007,ME202001737,2020
Sold,18306 Jayhawk DR ,95946,299000,295000,44,1300,14375,42,7/13/2020 0:00,8/24/2020 0:00,9/25/2020 0:00,299000,1977,ME202002044,2020
Sold,2592 Dewberry ,96003,299000,314000,23,1315,7841,1,8/24/2020 0:00,8/25/2020 0:00,9/11/2020 0:00,299000,1998,ME202002534,2020
Sold,15050 Amos ,96007,220000,220000,19,1357,871200,0,8/26/2020 0:00,8/26/2020 0:00,10/15/2020 0:00,220000,2002,ME202002701,2020
Sold,216 Madison ST ,96080,309000,305000,14,1993,11326,74,6/15/2020 0:00,8/28/2020 0:00,10/13/2020 0:00,320000,2007,ME202001775,2020
Sold,2940 Oro Quincy HWY ,95966,550000,531670,16,1631,126324,284,11/21/2019 0:00,8/31/2020 0:00,11/12/2020 0:00,600000,2005,ME201903996,2020
Sold,1124 Butte AVE ,95965,159900,165000,84,1066,54886,6,8/28/2020 0:00,9/3/2020 0:00,9/25/2020 0:00,159900,1937,ME202002586,2020
Sold,4100 Eastgate Dr. ,95382,459000,450000,35,1942,8581,25,8/14/2020 0:00,9/8/2020 0:00,10/27/2020 0:00,459000,1986,ME202002458,2020
Sold,1233 Rice AVE ,95974,210000,205000,92,1481,16988,42,7/30/2020 0:00,9/10/2020 0:00,11/20/2020 0:00,210000,1929,ME202002238,2020
Sold,4409 Crown Valley Way ,95356,580000,560000,20,3454,5998,33,8/9/2020 0:00,9/11/2020 0:00,10/16/2020 0:00,580000,2001,ME202002380,2020
Sold,4027 Dover RD ,91011,1288000,1460000,80,1711,31884,14,9/4/2020 0:00,9/18/2020 0:00,9/22/2020 0:00,1288000,1941,CRP1-1186,2020
Sold,1355 Orange ST ,96080,225000,233000,52,1134,6665,2,9/16/2020 0:00,9/18/2020 0:00,10/28/2020 0:00,225000,1969,ME202002747,2020
Sold,3357 Summit Ridge TER ,95928,799900,777000,12,2486,13068,1,9/18/2020 0:00,9/19/2020 0:00,10/7/2020 0:00,799900,2009,ME202002809,2020
Sold,18 Quista DR ,95926,449000,433000,47,1792,8276,122,5/25/2020 0:00,9/24/2020 0:00,11/20/2020 0:00,449000,1974,ME202001571,2020
Sold,6250 Miners Ranch RD ,95966,1495000,1480000,16,2644,435600,2,9/30/2020 0:00,10/2/2020 0:00,5/12/2021 0:00,1495000,2005,ME202002917,2020
Sold,4255 Riosa RD ,95681,429999,415000,24,1536,217800,12,9/25/2020 0:00,10/7/2020 0:00,11/6/2020 0:00,429999,1997,ME202002879,2020
Sold,2047 Winchester PL ,96001,254900,250000,44,1297,10019,274,1/10/2020 0:00,10/10/2020 0:00,12/9/2020 0:00,269000,1977,ME202000109,2020
Sold,11284 Holiday DR ,95930,265000,255000,15,1899,13939,58,8/15/2020 0:00,10/12/2020 0:00,12/1/2020 0:00,265000,2006,ME202002454,2020
Sold,131 Worthy AVE ,95965,215000,215000,67,1057,5663,16,10/8/2020 0:00,10/24/2020 0:00,1/29/2021 0:00,215000,1954,ME202002884,2020
Sold,22 Hoover ST ,95966,199900,199900,67,1054,9148,25,10/1/2020 0:00,10/26/2020 0:00,12/10/2020 0:00,199900,1954,ME202002945,2020
Sold,5728 Arapaho WAY ,95451,389000,365000,41,1544,158994,56,9/1/2020 0:00,10/27/2020 0:00,11/30/2020 0:00,389000,1980,ME202002625,2020
Sold,176 Donald DR ,95973,999995,1070000,31,4158,131551,7,10/23/2020 0:00,10/30/2020 0:00,11/19/2020 0:00,999995,1990,ME202003170,2020
Sold,4345 Twain DR ,95961,245000,245000,59,925,609840,11,10/19/2020 0:00,10/30/2020 0:00,2/9/2021 0:00,245000,1962,ME202002958,2020
Sold,11431 Siesta CIR ,95930,273500,270000,32,1791,15246,19,10/28/2020 0:00,11/16/2020 0:00,12/22/2020 0:00,273500,1989,ME202003202,2020
Sold,1454 6th AVE ,95965,145000,145000,106,869,4356,24,10/27/2020 0:00,11/20/2020 0:00,12/30/2020 0:00,145000,1915,ME202003191,2020
Sold,14338 Bethany CIR ,95954,133000,110000,47,1344,11326,425,9/22/2019 0:00,11/20/2020 0:00,12/7/2020 0:00,141500,1974,ME201903331,2020
Sold,9091 Shake Mill RD 34,95942,375000,311770,74,1830,27007,426,10/3/2019 0:00,12/2/2020 0:00,12/31/2020 0:00,395000,1947,ME201903787,2020
Sold,2512 Oro Garden Ranch RD ,95966,299000,250000,8,2132,12632,167,6/25/2020 0:00,12/9/2020 0:00,1/22/2021 0:00,325000,2013,ME202001896,2020
Sold,3700 Stauss AVE ,95966,195000,182500,70,979,6098,19,11/20/2020 0:00,12/9/2020 0:00,1/8/2021 0:00,195000,1951,ME202003391,2020
Sold,1403 Mother Lode DR ,95661,581000,581000,35,1726,9583,0,12/11/2020 0:00,12/11/2020 0:00,1/5/2021 0:00,581000,1986,ME202003536,2020
Sold,9603 Rachel ST ,95953,279900,279000,28,1403,6098,644,3/13/2019 0:00,12/16/2020 0:00,1/28/2021 0:00,259900,1993,ME201900768,2020
Sold,11560 Chiquita ST ,91604,5000000,5000000,85,5515,31507,0,12/18/2020 0:00,12/18/2020 0:00,6/21/2021 0:00,5000000,1936,CNSR21137260,2020
Sold,1196 Potomac WAY ,95961,442510,468600,0,2041,8822,7,12/12/2020 0:00,12/19/2020 0:00,7/12/2021 0:00,442510,2021,ME221083327,2020
Sold,32 Galaxy AVE ,95966,399999,399999,16,2416,9583,33,11/20/2020 0:00,12/23/2020 0:00,2/5/2021 0:00,465000,2005,ME202003408,2020
Sold,1202 Potomac WAY ,95961,478820,504457,0,2438,8872,15,12/12/2020 0:00,12/27/2020 0:00,7/15/2021 0:00,478820,2021,ME221084556,2020
Sold,25611 Lane ST ,92354,415000,400000,68,1196,8580,7,12/25/2020 0:00,1/1/2021 0:00,7/1/2021 0:00,415000,1953,CREV21128231,2021
Sold,28 La Cresenta DR ,95965,249000,261000,70,910,9148,64,11/2/2020 0:00,1/5/2021 0:00,2/10/2021 0:00,249000,1951,ME202003240,2021
Sold,2388 Alba AVE ,95926,365000,365000,64,1170,9583,6,1/8/2021 0:00,1/14/2021 0:00,2/14/2021 0:00,360000,1957,ME202100020,2021
Sold,1771 18th ST ,95965,312000,325000,57,1578,10454,6,1/11/2021 0:00,1/17/2021 0:00,2/18/2021 0:00,299000,1964,ME202100068,2021
Sold,2132 E Ocean BLVD ,92661,2850000,2850000,62,905,3268,2,1/16/2021 0:00,1/18/2021 0:00,6/9/2021 0:00,2850000,1959,CRNP21127116,2021
Sold,1112 Northgate DR ,95991,360000,360000,40,1812,6970,10,1/14/2021 0:00,1/24/2021 0:00,2/22/2021 0:00,360000,1981,ME202100105,2021
Sold,15875 Ganim LN ,96001,634900,625000,1,2211,45302,109,10/8/2020 0:00,1/25/2021 0:00,4/2/2021 0:00,689900,2020,ME202003034,2021
Sold,25 Harbor CT ,95966,329000,332000,36,2265,6534,1,1/27/2021 0:00,1/28/2021 0:00,2/26/2021 0:00,329000,1985,ME202100222,2021
Sold,10132 Texas Hill RD ,95962,425000,415000,19,2168,294466,34,12/30/2020 0:00,2/2/2021 0:00,3/29/2021 0:00,400000,2002,ME202003611,2021
Sold,435 Jacob WAY ,93465,799000,799000,15,2076,18295,0,2/8/2021 0:00,2/8/2021 0:00,6/15/2021 0:00,799000,2006,CRNS21028439,2021
Sold,8 Trieste WAY ,95926,495000,495000,55,1997,8276,110,10/23/2020 0:00,2/10/2021 0:00,3/25/2021 0:00,519900,1966,ME202003162,2021
Sold,2214 August WAY ,95961,335000,320000,17,1621,6970,7,2/8/2021 0:00,2/15/2021 0:00,4/7/2021 0:00,335000,2004,ME202100340,2021
Sold,4525 Van Ness AVE ,90062,590000,590000,109,1020,4660,87,11/22/2020 0:00,2/17/2021 0:00,7/7/2021 0:00,590000,1912,TM21-757862,2021
Sold,2882 Shasta View DR ,96002,235000,230000,58,1439,10019,69,12/15/2020 0:00,2/22/2021 0:00,3/19/2021 0:00,235000,1963,ME202003567,2021
Sold,13761 Sun Forest DR ,95946,325000,335000,40,1216,16117,8,2/16/2021 0:00,2/24/2021 0:00,3/25/2021 0:00,325000,1981,ME202100422,2021
Sold,539 Everett St ,94530,1024000,1100000,74,1864,3700,231,7/19/2020 0:00,3/7/2021 0:00,4/12/2021 0:00,1150000,1947,ME202002124,2021
Sold,401 E Las Flores AVE ,91006,2345000,2345000,0,3954,8975,0,3/8/2021 0:00,3/8/2021 0:00,7/1/2021 0:00,2345000,2021,CRAR21144953,2021
Sold,364 Laverne AVE ,94941,3450000,3450000,12,3288,13499,38,2/1/2021 0:00,3/11/2021 0:00,6/1/2021 0:00,3450000,2009,BA321059368,2021
Sold,27854 mandarin ,94544,700000,700000,67,1000,5009,11,3/5/2021 0:00,3/16/2021 0:00,4/16/2021 0:00,700000,1954,ME202100571,2021
Sold,111 Del Monte Dr ,94595,1200000,1400000,68,1526,8800,40,2/5/2021 0:00,3/17/2021 0:00,4/12/2021 0:00,1200000,1953,CC40955349,2021
Sold,18385 Santa Yolanda CIR ,92708,1100000,1100000,49,2902,6248,0,3/17/2021 0:00,3/17/2021 0:00,6/15/2021 0:00,1100000,1972,CROC21131851,2021
Sold,852 Tehama AVE ,95965,255000,255000,18,1156,16553,9,3/8/2021 0:00,3/17/2021 0:00,4/21/2021 0:00,239000,2003,ME202100588,2021
Sold,578 Honolulu AVE ,93445,450000,430000,73,870,5200,50,1/27/2021 0:00,3/18/2021 0:00,6/10/2021 0:00,450000,1948,CRSP21017713,2021
Sold,395 Hazel ST ,95948,309000,300000,109,2072,4356,10,3/8/2021 0:00,3/18/2021 0:00,5/7/2021 0:00,309000,1912,ME202100583,2021
Sold,1827 W 7th ST ,92411,215000,204250,60,1010,7050,2,3/16/2021 0:00,3/18/2021 0:00,6/17/2021 0:00,215000,1961,CRIV21056617,2021
Sold,4637 Balls Ferry Rd ,96007,360000,360000,49,1538,43560,1,3/23/2021 0:00,3/24/2021 0:00,4/22/2021 0:00,360000,1972,ME202100704,2021
Sold,448 N Washington ST ,95425,515000,515000,68,1088,5401,1,3/24/2021 0:00,3/25/2021 0:00,6/14/2021 0:00,515000,1953,BA321054281,2021
Sold,2114 Balsam AVE ,90025,2775000,2775000,94,3282,5463,0,3/26/2021 0:00,3/26/2021 0:00,6/30/2021 0:00,2775000,1927,TM21-755282,2021
Sold,8452 Deervale Rd ,94568,895000,840000,61,1116,6555,16,3/10/2021 0:00,3/26/2021 0:00,6/9/2021 0:00,895000,1960,CC40958076,2021
Sold,4422 Sherman Oaks CIR ,91403,2700000,2690000,5,3795,7735,38,2/19/2021 0:00,3/29/2021 0:00,5/25/2021 0:00,2700000,2016,TM21-754054,2021
Sold,611 Mitchell DR ,93401,792000,792000,70,1823,5000,365,3/30/2020 0:00,3/30/2021 0:00,7/1/2021 0:00,792000,1951,CRSC21144014,2021
Sold,1824 Cleo CT ,95993,399900,420000,31,1860,10454,40,2/18/2021 0:00,3/30/2021 0:00,4/28/2021 0:00,394900,1990,ME202100443,2021
Sold,311 Los Verjeles RD ,95914,370000,400000,61,1500,225205,146,11/4/2020 0:00,3/30/2021 0:00,6/28/2021 0:00,390000,1960,ME202003254,2021
Sold,116 Oak CT ,93610,349500,360000,13,2408,7405,6,3/24/2021 0:00,3/30/2021 0:00,5/6/2021 0:00,349500,2008,ME202100719,2021
Sold,519 Parkridge DR ,93610,320000,320000,14,2075,7405,0,3/30/2021 0:00,3/30/2021 0:00,6/30/2021 0:00,320000,2007,CRMD21144534,2021
Sold,589 Silver Leaf DR ,95966,200000,200000,48,1344,9583,18,3/12/2021 0:00,3/30/2021 0:00,4/15/2021 0:00,200000,1973,ME202100603,2021
Sold,15083 Camellia DR ,92337,500000,500000,19,1761,5200,0,3/31/2021 0:00,3/31/2021 0:00,6/16/2021 0:00,500000,2002,CRMB21131264,2021
Sold,874 Lakeview ,96001,369000,345000,81,2356,6534,1,3/30/2021 0:00,3/31/2021 0:00,4/7/2021 0:00,369000,1940,ME202100773,2021
Sold,1975 Port Bristol CIR ,92660,4995000,4995000,0,4522,7581,0,4/1/2021 0:00,4/1/2021 0:00,6/25/2021 0:00,4995000,2021,CRNP21068210,2021
Sold,2700 Harbor View DR ,92625,3500000,3500000,61,2945,14040,0,4/1/2021 0:00,4/1/2021 0:00,6/23/2021 0:00,3500000,1960,CRNP21117186,2021
Sold,6024 Allium Pl ,94560,1350000,1455000,5,1929,3517,28,3/8/2021 0:00,4/5/2021 0:00,5/26/2021 0:00,1350000,2016,BE40955205,2021
Sold,138 Silverado Springs DR ,94558,1500000,1500000,31,2494,8489,13,3/24/2021 0:00,4/6/2021 0:00,4/30/2021 0:00,1500000,1990,BA321054683,2021
Sold,4820 Poe AVE ,91364,2395000,2377777,62,3387,17766,1,4/7/2021 0:00,4/8/2021 0:00,6/8/2021 0:00,2395000,1959,TM21-746876,2021
Sold,11452 Iris ST ,92354,570000,570000,66,1624,11970,0,4/9/2021 0:00,4/9/2021 0:00,6/23/2021 0:00,570000,1955,CREV21144862,2021
Sold,7530 Collett AVE ,91406,400000,400000,73,1143,7149,32,3/10/2021 0:00,4/11/2021 0:00,6/25/2021 0:00,400000,1948,CNSR21151200,2021
Sold,24192 Delphi ST ,92691,950000,951000,54,2719,13000,12,4/1/2021 0:00,4/13/2021 0:00,6/1/2021 0:00,950000,1967,CROC21147931,2021
Sold,21520 Belshire AVE ,90716,583000,583000,67,1414,7981,0,4/13/2021 0:00,4/13/2021 0:00,5/26/2021 0:00,583000,1954,CRPW21078474,2021
Sold,22332 Joliet AVE ,90716,495000,495000,43,767,2495,0,4/13/2021 0:00,4/13/2021 0:00,5/26/2021 0:00,495000,1978,CRPW21078469,2021
Sold,11516 La Maida ST ,91601,1100000,1150000,85,2046,8399,2,4/12/2021 0:00,4/14/2021 0:00,5/10/2021 0:00,1100000,1936,TM21-750592,2021
Sold,735 Lomita ST ,90245,1450000,1505000,73,1560,6562,426,2/14/2020 0:00,4/15/2021 0:00,5/13/2021 0:00,1450000,1948,CRSB21129280,2021
Sold,10 Soaring Hawk ,92614,1045000,1045000,37,1887,4462,0,4/15/2021 0:00,4/15/2021 0:00,6/2/2021 0:00,1045000,1984,CROC21124596,2021
Sold,11334 Holiday DR ,95930,236000,236000,22,1480,16553,155,11/11/2020 0:00,4/15/2021 0:00,6/11/2021 0:00,244000,1999,ME202003104,2021
Sold,3696 Pintail DR ,94509,730000,775000,16,3620,7640,0,4/16/2021 0:00,4/16/2021 0:00,5/28/2021 0:00,730000,2005,BA321052197,2021
Sold,11554 Pecan WAY ,92354,580000,580000,44,1960,10800,0,4/16/2021 0:00,4/16/2021 0:00,6/30/2021 0:00,580000,1977,CREV21143054,2021
Sold,2645 Greenwich ST ,94123,7750000,7630000,113,2300,3436,5,4/12/2021 0:00,4/17/2021 0:00,5/28/2021 0:00,7750000,1908,SF421561793,2021
Sold,12 Tideline ,92657,5688000,5537000,17,3982,6229,1,4/16/2021 0:00,4/17/2021 0:00,6/16/2021 0:00,5688000,2004,CRNP21082275,2021
Sold,45 Saint Michael ,92629,1350000,1350000,34,2300,3500,387,3/26/2020 0:00,4/17/2021 0:00,5/17/2021 0:00,1350000,1987,CRLG21130576,2021
Sold,4085 State Highway 20 ,95901,525000,525000,28,2150,280091,32,3/16/2021 0:00,4/17/2021 0:00,6/17/2021 0:00,525000,1993,ME202100621,2021
Sold,111 Hill DR ,94904,9500000,9500000,83,6520,28148,1,4/17/2021 0:00,4/18/2021 0:00,6/28/2021 0:00,9500000,1938,BA321059104,2021
Sold,8331 Bailey RD ,95993,749900,775000,55,1972,36590,4,4/15/2021 0:00,4/19/2021 0:00,6/8/2021 0:00,749900,1966,ME202100928,2021
Sold,26945 Springcreek RD ,90275,1699000,1650000,61,1662,9770,3,4/17/2021 0:00,4/20/2021 0:00,7/1/2021 0:00,1699000,1960,CRSB21147499,2021
Sold,418 Corte Toledo ,95688,630000,630000,47,2048,7841,0,4/21/2021 0:00,4/21/2021 0:00,6/8/2021 0:00,630000,1974,BA321051295,2021
Sold,9416 Goodspeed ST ,95938,339000,339000,45,1079,6098,13,4/8/2021 0:00,4/21/2021 0:00,5/27/2021 0:00,349000,1976,ME602198,2021
Sold,546 Park AVE ,95991,249000,249000,101,1012,4792,12,4/9/2021 0:00,4/21/2021 0:00,6/17/2021 0:00,249000,1920,ME202100883,2021
Sold,21745 Entrado DR ,90290,1099000,1200000,83,780,13932,33,3/20/2021 0:00,4/22/2021 0:00,6/14/2021 0:00,1099000,1938,TM21-758162,2021
Sold,7903 Paso Robles AVE ,91406,875000,875000,70,2053,14145,0,4/23/2021 0:00,4/23/2021 0:00,6/21/2021 0:00,875000,1951,CRSB21136546,2021
Sold,330 Greenway Dr ,94553,850000,850000,54,1624,6720,2,4/21/2021 0:00,4/23/2021 0:00,5/21/2021 0:00,850000,1967,CC40959207,2021
Sold,7415 Mount Vernon St ,91945,525000,525000,73,1178,6969.6,8,4/15/2021 0:00,4/23/2021 0:00,6/9/2021 0:00,525000,1948,CRPTP2104054,2021
Sold,1729 Wooster ST ,90035,3467500,3467500,1,4200,6813,69,2/16/2021 0:00,4/26/2021 0:00,6/22/2021 0:00,3467500,2020,TM21-693702,2021
Sold,1430 Newporter WAY ,92660,2044125,2044125,25,2455,4725,3,4/23/2021 0:00,4/26/2021 0:00,6/8/2021 0:00,2044125,1996,CRNP21124547,2021
Sold,6 Style DR ,92656,1050000,1050000,20,1972,4121,114,1/2/2021 0:00,4/26/2021 0:00,6/14/2021 0:00,1050000,2001,CROC21128812,2021
Sold,898 Arbor Ridge RD ,92571,388500,388500,21,1676,5227,0,4/26/2021 0:00,4/26/2021 0:00,6/30/2021 0:00,388500,2000,CROC21125340,2021
Sold,2224 Leslie CT ,95953,312500,335000,47,1500,8712,13,4/13/2021 0:00,4/26/2021 0:00,5/28/2021 0:00,312500,1974,ME202100896,2021
Sold,5493 Glenhaven AVE ,92506,775000,775000,60,2496,18731,0,4/27/2021 0:00,4/27/2021 0:00,6/24/2021 0:00,775000,1961,CRIV21147860,2021
Sold,337 N Ash ST ,92868,690000,690000,62,1609,6655,0,4/27/2021 0:00,4/27/2021 0:00,6/30/2021 0:00,690000,1959,CRPW21089231,2021
Sold,3060 Clearview DR ,95993,410000,420000,53,1934,10019,1,4/27/2021 0:00,4/28/2021 0:00,6/16/2021 0:00,410000,1968,ME202101033,2021
Sold,3001 Nystrom CT ,95953,349900,355000,16,1733,6534,0,4/28/2021 0:00,4/28/2021 0:00,6/28/2021 0:00,349900,2005,ME202101049,2021
Sold,2590 Kola ST ,95953,288000,288000,85,960,7841,12,4/16/2021 0:00,4/28/2021 0:00,6/18/2021 0:00,288000,1936,ME202100937,2021
Sold,39217 Quail ,93604,970000,900000,78,2246,8798,5,4/24/2021 0:00,4/29/2021 0:00,6/7/2021 0:00,970000,1943,CRMD21126099,2021
